awardYear,dateAwarded,prizeAmount,prizeAmountAdjusted,category.en,categoryFullName.en,winner_id,winner_link,id,given_name,family_name,full_name,gender,birth_date,birth_place_city,birth_place_country,city_now,country_now,continent
2013,2013-10-07,8000000,9476854,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,886,https://api.nobelprize.org/2/laureate/886,886,Thomas C.,Südhof,Thomas C. Südhof,male,1955-12-22,Göttingen,Germany,Göttingen,Germany,Europe
2014,2014-10-08,8000000,9492737,Chemistry,The Nobel Prize in Chemistry,909,https://api.nobelprize.org/2/laureate/909,909,Eric,Betzig,Eric Betzig,male,1960-01-13,"Ann Arbor, MI",USA,"Ann Arbor, MI",USA,North America
2014,2014-10-08,8000000,9492737,Chemistry,The Nobel Prize in Chemistry,910,https://api.nobelprize.org/2/laureate/910,910,Stefan W.,Hell,Stefan W. Hell,male,1962-12-23,Arad,Romania,Arad,Romania,Europe
2014,2014-10-08,8000000,9492737,Chemistry,The Nobel Prize in Chemistry,911,https://api.nobelprize.org/2/laureate/911,911,William E.,Moerner,William E. Moerner,male,1953-06-24,"Pleasanton, CA",USA,"Pleasanton, CA",USA,North America
2014,2014-10-13,8000000,9492737,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,915,https://api.nobelprize.org/2/laureate/915,915,Jean,Tirole,Jean Tirole,male,1953-08-09,Troyes,France,Troyes,France,Europe
2014,2014-10-09,8000000,9492737,Literature,The Nobel Prize in Literature,912,https://api.nobelprize.org/2/laureate/912,912,Patrick,Modiano,Patrick Modiano,male,1945-07-30,Paris,France,Paris,France,Europe
2014,2014-10-10,8000000,9492737,Peace,The Nobel Peace Prize,913,https://api.nobelprize.org/2/laureate/913,913,Kailash,Satyarthi,Kailash Satyarthi,male,1954-01-11,Vidisha,India,Vidisha,India,Asia
2014,2014-10-10,8000000,9492737,Peace,The Nobel Peace Prize,914,https://api.nobelprize.org/2/laureate/914,914,Malala,Yousafzai,Malala Yousafzai,female,1997-07-12,Mingora,Pakistan,Mingora,Pakistan,Asia
2014,2014-10-07,8000000,9492737,Physics,The Nobel Prize in Physics,906,https://api.nobelprize.org/2/laureate/906,906,Isamu,Akasaki,Isamu Akasaki,male,1929-01-30,Chiran,Japan,Chiran,Japan,Asia
2014,2014-10-07,8000000,9492737,Physics,The Nobel Prize in Physics,907,https://api.nobelprize.org/2/laureate/907,907,Hiroshi,Amano,Hiroshi Amano,male,1960-09-11,Hamamatsu,Japan,Hamamatsu,Japan,Asia
2014,2014-10-07,8000000,9492737,Physics,The Nobel Prize in Physics,908,https://api.nobelprize.org/2/laureate/908,908,Shuji,Nakamura,Shuji Nakamura,male,1954-05-22,Ikata,Japan,Ikata,Japan,Asia
2014,2014-10-06,8000000,9492737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,903,https://api.nobelprize.org/2/laureate/903,903,John,O'Keefe,John O'Keefe,male,1939-11-18,"New York, NY",USA,"New York, NY",USA,North America
2014,2014-10-06,8000000,9492737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,904,https://api.nobelprize.org/2/laureate/904,904,May-Britt,Moser,May-Britt Moser,female,1963-01-04,Fosnavåg,Norway,Fosnavåg,Norway,Europe
2014,2014-10-06,8000000,9492737,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,905,https://api.nobelprize.org/2/laureate/905,905,Edvard I.,Moser,Edvard I. Moser,male,1962-04-27,Ålesund,Norway,Ålesund,Norway,Europe
2015,2015-10-07,8000000,9498044,Chemistry,The Nobel Prize in Chemistry,921,https://api.nobelprize.org/2/laureate/921,921,Tomas,Lindahl,Tomas Lindahl,male,1938-01-28,Stockholm,Sweden,Stockholm,Sweden,Europe
2015,2015-10-07,8000000,9498044,Chemistry,The Nobel Prize in Chemistry,922,https://api.nobelprize.org/2/laureate/922,922,Paul,Modrich,Paul Modrich,male,1946-06-13,"Raton, NM",USA,"Raton, NM",USA,North America
2015,2015-10-07,8000000,9498044,Chemistry,The Nobel Prize in Chemistry,923,https://api.nobelprize.org/2/laureate/923,923,Aziz,Sancar,Aziz Sancar,male,1946-09-08,Savur,Turkey,Savur,Turkey,Asia
2015,2015-10-12,8000000,9498044,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,926,https://api.nobelprize.org/2/laureate/926,926,Angus,Deaton,Angus Deaton,male,1945-10-19,Edinburgh,Scotland,Edinburgh,Scotland,Europe
2015,2015-10-08,8000000,9498044,Literature,The Nobel Prize in Literature,924,https://api.nobelprize.org/2/laureate/924,924,Svetlana,Alexievich,Svetlana Alexievich,female,1948-05-31,Ivano-Frankivsk,Ukraine,Ivano-Frankivsk,Ukraine,Europe
2015,2015-10-09,8000000,9498044,Peace,The Nobel Peace Prize,925,https://api.nobelprize.org/2/laureate/925,925,National Dialogue Quartet,National Dialogue Quartet,National Dialogue Quartet,,,,Tunisia,,Tunisia,Africa
2015,2015-10-06,8000000,9498044,Physics,The Nobel Prize in Physics,919,https://api.nobelprize.org/2/laureate/919,919,Takaaki,Kajita,Takaaki Kajita,male,1959-03-09,Higashimatsuyama,Japan,Higashimatsuyama,Japan,Asia
2015,2015-10-06,8000000,9498044,Physics,The Nobel Prize in Physics,920,https://api.nobelprize.org/2/laureate/920,920,Arthur B.,McDonald,Arthur B. McDonald,male,1943-08-29,"Sydney, Nova Scotia",Canada,"Sydney, Nova Scotia",Canada,North America
2015,2015-10-05,8000000,9498044,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,916,https://api.nobelprize.org/2/laureate/916,916,William C.,Campbell,William C. Campbell,male,1930-06-28,Ramelton,Ireland,Ramelton,Ireland,Europe
2015,2015-10-05,8000000,9498044,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,917,https://api.nobelprize.org/2/laureate/917,917,Satoshi,Ōmura,Satoshi Ōmura,male,1935-07-12,Yamanashi Prefecture,Japan,Yamanashi Prefecture,Japan,Asia
2015,2015-10-05,8000000,9498044,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,918,https://api.nobelprize.org/2/laureate/918,918,Youyou,Tu,Tu Youyou,female,1930-12-30,Zhejiang Ningbo,China,Zhejiang Ningbo,China,Asia
2016,2016-10-05,8000000,9403431,Chemistry,The Nobel Prize in Chemistry,931,https://api.nobelprize.org/2/laureate/931,931,Jean-Pierre,Sauvage,Jean-Pierre Sauvage,male,1944-10-21,Paris,France,Paris,France,Europe
2016,2016-10-05,8000000,9403431,Chemistry,The Nobel Prize in Chemistry,932,https://api.nobelprize.org/2/laureate/932,932,Sir J. Fraser,Stoddart,Sir J. Fraser Stoddart,male,1942-05-24,Edinburgh,United Kingdom,Edinburgh,United Kingdom,Europe
2016,2016-10-05,8000000,9403431,Chemistry,The Nobel Prize in Chemistry,933,https://api.nobelprize.org/2/laureate/933,933,Bernard L.,Feringa,Bernard L. Feringa,male,1951-05-18,Barger-Compascuum,the Netherlands,Barger-Compascuum,the Netherlands,Europe
2016,2016-10-10,8000000,9403431,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,935,https://api.nobelprize.org/2/laureate/935,935,Oliver,Hart,Oliver Hart,male,1948-10-09,London,United Kingdom,London,United Kingdom,Europe
2016,2016-10-10,8000000,9403431,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,936,https://api.nobelprize.org/2/laureate/936,936,Bengt,Holmström,Bengt Holmström,male,1949-04-18,Helsinki,Finland,Helsinki,Finland,Europe
2016,2016-10-13,8000000,9403431,Literature,The Nobel Prize in Literature,937,https://api.nobelprize.org/2/laureate/937,937,Bob,Dylan,Bob Dylan,male,1941-05-24,"Duluth, MN",USA,"Duluth, MN",USA,North America
2016,2016-10-07,8000000,9403431,Peace,The Nobel Peace Prize,934,https://api.nobelprize.org/2/laureate/934,934,Juan Manuel,Santos,Juan Manuel Santos,male,1951-08-10,Bogotá,Colombia,Bogotá,Colombia,South America
2016,2016-10-04,8000000,9403431,Physics,The Nobel Prize in Physics,928,https://api.nobelprize.org/2/laureate/928,928,David J.,Thouless,David J. Thouless,male,1934-09-21,Bearsden,United Kingdom,Bearsden,United Kingdom,Europe
2016,2016-10-04,8000000,9403431,Physics,The Nobel Prize in Physics,929,https://api.nobelprize.org/2/laureate/929,929,F. Duncan M.,Haldane,F. Duncan M. Haldane,male,1951-09-14,London,United Kingdom,London,United Kingdom,Europe
2016,2016-10-04,8000000,9403431,Physics,The Nobel Prize in Physics,930,https://api.nobelprize.org/2/laureate/930,930,J. Michael,Kosterlitz,J. Michael Kosterlitz,male,1943-06-22,Aberdeen,United Kingdom,Aberdeen,United Kingdom,Europe
2016,2016-10-03,8000000,9403431,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,927,https://api.nobelprize.org/2/laureate/927,927,Yoshinori,Ohsumi,Yoshinori Ohsumi,male,1945-02-09,Fukuoka,Japan,Fukuoka,Japan,Asia
2017,2017-10-04,9000000,10394780,Chemistry,The Nobel Prize in Chemistry,944,https://api.nobelprize.org/2/laureate/944,944,Jacques,Dubochet,Jacques Dubochet,male,1942-06-08,Aigle,Switzerland,Aigle,Switzerland,Europe
2017,2017-10-04,9000000,10394780,Chemistry,The Nobel Prize in Chemistry,945,https://api.nobelprize.org/2/laureate/945,945,Joachim,Frank,Joachim Frank,male,1940-09-12,Siegen,Germany,Siegen,Germany,Europe
2017,2017-10-04,9000000,10394780,Chemistry,The Nobel Prize in Chemistry,946,https://api.nobelprize.org/2/laureate/946,946,Richard,Henderson,Richard Henderson,male,1945-07-19,Edinburgh,Scotland,Edinburgh,Scotland,Europe
2017,2017-10-09,9000000,10394780,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,949,https://api.nobelprize.org/2/laureate/949,949,Richard H.,Thaler,Richard H. Thaler,male,1945-09-12,"East Orange, NJ",USA,"East Orange, NJ",USA,North America
2017,2017-10-05,9000000,10394780,Literature,The Nobel Prize in Literature,947,https://api.nobelprize.org/2/laureate/947,947,Kazuo,Ishiguro,Kazuo Ishiguro,male,1954-11-08,Nagasaki,Japan,Nagasaki,Japan,Asia
2017,2017-10-06,9000000,10394780,Peace,The Nobel Peace Prize,948,https://api.nobelprize.org/2/laureate/948,948,International Campaign to Abolish Nuclear Weapons,International Campaign to Abolish Nuclear Weapons,International Campaign to Abolish Nuclear Weapons,,,,,,,
2017,2017-10-03,9000000,10394780,Physics,The Nobel Prize in Physics,941,https://api.nobelprize.org/2/laureate/941,941,Rainer,Weiss,Rainer Weiss,male,1932-09-29,Berlin,Germany,Berlin,Germany,Europe
2017,2017-10-03,9000000,10394780,Physics,The Nobel Prize in Physics,942,https://api.nobelprize.org/2/laureate/942,942,Barry C.,Barish,Barry C. Barish,male,1936-01-27,"Omaha, NE",USA,"Omaha, NE",USA,North America
2017,2017-10-03,9000000,10394780,Physics,The Nobel Prize in Physics,943,https://api.nobelprize.org/2/laureate/943,943,Kip S.,Thorne,Kip S. Thorne,male,1940-06-01,"Logan, UT",USA,"Logan, UT",USA,North America
2017,2017-10-02,9000000,10394780,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,938,https://api.nobelprize.org/2/laureate/938,938,Jeffrey C.,Hall,Jeffrey C. Hall,male,1945-05-03,"New York, NY",USA,"New York, NY",USA,North America
2017,2017-10-02,9000000,10394780,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,939,https://api.nobelprize.org/2/laureate/939,939,Michael,Rosbash,Michael Rosbash,male,1944-03-07,"Kansas City, MO",USA,"Kansas City, MO",USA,North America
2017,2017-10-02,9000000,10394780,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,940,https://api.nobelprize.org/2/laureate/940,940,Michael W.,Young,Michael W. Young,male,1949-03-28,"Miami, FL",USA,"Miami, FL",USA,North America
2018,2018-10-03,9000000,10195200,Chemistry,The Nobel Prize in Chemistry,963,https://api.nobelprize.org/2/laureate/963,963,Frances H.,Arnold,Frances H. Arnold,female,1956-07-25,"Pittsburgh, PA",USA,"Pittsburgh, PA",USA,North America
2018,2018-10-03,9000000,10195200,Chemistry,The Nobel Prize in Chemistry,964,https://api.nobelprize.org/2/laureate/964,964,George P.,Smith,George P. Smith,male,1941-03-10,"Norwalk, CT",USA,"Norwalk, CT",USA,North America
2018,2018-10-03,9000000,10195200,Chemistry,The Nobel Prize in Chemistry,965,https://api.nobelprize.org/2/laureate/965,965,Sir Gregory P.,Winter,Sir Gregory P. Winter,male,1951-04-14,Leicester,United Kingdom,Leicester,United Kingdom,Europe
2018,2018-10-01,9000000,10195200,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,968,https://api.nobelprize.org/2/laureate/968,968,William D.,Nordhaus,William D. Nordhaus,male,1941-05-31,"Albuquerque, NM",USA,"Albuquerque, NM",USA,North America
2018,2018-10-01,9000000,10195200,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,969,https://api.nobelprize.org/2/laureate/969,969,Paul M.,Romer,Paul M. Romer,male,1955-00-00,"Denver, CO",USA,"Denver, CO",USA,North America
2018,2019-10-10,9000000,10013620,Literature,The Nobel Prize in Literature,979,https://api.nobelprize.org/2/laureate/979,979,Olga,Tokarczuk,Olga Tokarczuk,female,1962-01-29,Sulechów,Poland,Sulechów,Poland,Europe
2018,2018-10-05,9000000,10195200,Peace,The Nobel Peace Prize,966,https://api.nobelprize.org/2/laureate/966,966,Denis,Mukwege,Denis Mukwege,male,1955-03-01,Bukavu,Belgian Congo,Bukavu,Democratic Republic of the Congo,Africa
2018,2018-10-05,9000000,10195200,Peace,The Nobel Peace Prize,967,https://api.nobelprize.org/2/laureate/967,967,Nadia,Murad,Nadia Murad Basee Taha,female,1993-03-10,Kojo,Iraq,Kojo,Iraq,Asia
2018,2018-10-02,9000000,10195200,Physics,The Nobel Prize in Physics,960,https://api.nobelprize.org/2/laureate/960,960,Arthur,Ashkin,Arthur Ashkin,male,1922-09-02,"New York, NY",USA,"New York, NY",USA,North America
2018,2018-10-02,9000000,10195200,Physics,The Nobel Prize in Physics,961,https://api.nobelprize.org/2/laureate/961,961,Gérard,Mourou,Gérard Mourou,male,1944-06-22,Albertville,France,Albertville,France,Europe
2018,2018-10-02,9000000,10195200,Physics,The Nobel Prize in Physics,962,https://api.nobelprize.org/2/laureate/962,962,Donna,Strickland,Donna Strickland,female,1959-05-27,Guelph,Canada,Guelph,Canada,North America
2018,2018-10-01,9000000,10195200,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,958,https://api.nobelprize.org/2/laureate/958,958,James P.,Allison,James P. Allison,male,1948-08-07,"Alice, TX",USA,"Alice, TX",USA,North America
2018,2018-10-01,9000000,10195200,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,959,https://api.nobelprize.org/2/laureate/959,959,Tasuku,Honjo,Tasuku Honjo,male,1942-01-27,Kyoto,Japan,Kyoto,Japan,Asia
2019,2019-10-09,9000000,10013620,Chemistry,The Nobel Prize in Chemistry,976,https://api.nobelprize.org/2/laureate/976,976,John,Goodenough,John B. Goodenough,male,1922-07-25,Jena,Germany,Jena,Germany,Europe
2019,2019-10-09,9000000,10013620,Chemistry,The Nobel Prize in Chemistry,977,https://api.nobelprize.org/2/laureate/977,977,M. Stanley,Whittingham,M. Stanley Whittingham,male,1941-12-22,,United Kingdom,,United Kingdom,Europe
2019,2019-10-09,9000000,10013620,Chemistry,The Nobel Prize in Chemistry,978,https://api.nobelprize.org/2/laureate/978,978,Akira,Yoshino,Akira Yoshino,male,1948-01-30,Suita,Japan,Suita,Japan,Asia
2019,2019-10-14,9000000,10013620,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,982,https://api.nobelprize.org/2/laureate/982,982,Abhijit,Banerjee,Abhijit Banerjee,male,1961-02-21,Mumbai,India,Mumbai,India,Asia
2019,2019-10-14,9000000,10013620,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,983,https://api.nobelprize.org/2/laureate/983,983,Esther,Duflo,Esther Duflo,female,1972-10-25,Paris,France,Paris,France,Europe
2019,2019-10-14,9000000,10013620,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,984,https://api.nobelprize.org/2/laureate/984,984,Michael,Kremer,Michael Kremer,male,1964-11-12,"New York, NY",USA,"New York, NY",USA,North America
2019,2019-10-10,9000000,10013620,Literature,The Nobel Prize in Literature,980,https://api.nobelprize.org/2/laureate/980,980,Peter,Handke,Peter Handke,male,1942-12-06,Griffen,Austria,Griffen,Austria,Europe
2019,2019-10-11,9000000,10013620,Peace,The Nobel Peace Prize,981,https://api.nobelprize.org/2/laureate/981,981,Abiy,Ahmed Ali,Abiy Ahmed Ali,male,1976-08-15,Beshasha,Ethiopia,Beshasha,Ethiopia,Africa
2019,2019-10-08,9000000,10013620,Physics,The Nobel Prize in Physics,973,https://api.nobelprize.org/2/laureate/973,973,James,Peebles,James Peebles,male,1935-04-25,Winnipeg,Canada,Winnipeg,Canada,North America
2019,2019-10-08,9000000,10013620,Physics,The Nobel Prize in Physics,974,https://api.nobelprize.org/2/laureate/974,974,Michel,Mayor,Michel Mayor,male,1942-01-12,Lausanne,Switzerland,Lausanne,Switzerland,Europe
2019,2019-10-08,9000000,10013620,Physics,The Nobel Prize in Physics,975,https://api.nobelprize.org/2/laureate/975,975,Didier,Queloz,Didier Queloz,male,1966-02-23,Geneva,Switzerland,Geneva,Switzerland,Europe
2019,2019-10-07,9000000,10013620,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,970,https://api.nobelprize.org/2/laureate/970,970,William,Kaelin,William G. Kaelin Jr,male,1957-11-23,"New York, NY",USA,"New York, NY",USA,North America
2019,2019-10-07,9000000,10013620,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,971,https://api.nobelprize.org/2/laureate/971,971,Peter,Ratcliffe,Sir Peter J. Ratcliffe,male,1954-05-14,Lancashire,United Kingdom,Lancashire,United Kingdom,Europe
2019,2019-10-07,9000000,10013620,Physiology or Medicine,The Nobel Prize in Physiology or Medicine,972,https://api.nobelprize.org/2/laureate/972,972,Gregg,Semenza,Gregg L. Semenza,male,1956-07-12,"New York, NY",USA,"New York, NY",USA,North America
2020,2020-10-07,10000000,11074035,Chemistry,The Nobel Prize in Chemistry,991,https://api.nobelprize.org/2/laureate/991,991,Emmanuelle,Charpentier,Emmanuelle Charpentier,female,1968-12-11,Juvisy-sur-Orge,France,Juvisy-sur-Orge,France,Europe
2020,2020-10-07,10000000,11074035,Chemistry,The Nobel Prize in Chemistry,992,https://api.nobelprize.org/2/laureate/992,992,Jennifer A.,Doudna,Jennifer A. Doudna,female,1964-02-19,"Washington, D.C.",USA,"Washington, D.C.",USA,North America
2020,2020-10-12,10000000,11074035,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,995,https://api.nobelprize.org/2/laureate/995,995,Paul,Milgrom,Paul R. Milgrom,male,1948-04-20,"Detroit, MI",USA,"Detroit, MI",USA,North America
2020,2020-10-12,10000000,11074035,Economic Sciences,The Sveriges Riksbank Prize in Economic Sciences in Memory of Alfred Nobel,996,https://api.nobelprize.org/2/laureate/996,996,Robert,Wilson,Robert B. Wilson,male,1937-05-16,"Geneva, NE",USA,"Geneva, NE",USA,North America
2020,2020-10-08,10000000,11074035,Literature,The Nobel Prize in Literature,993,https://api.nobelprize.org/2/laureate/993,993,Louise,Glück,Louise Glück,female,1943-04-22,"New York, NY",USA,"New York, NY",USA,North America
2020,2020-10-09,10000000,11074035,Peace,The Nobel Peace Prize,994,https://api.nobelprize.org/2/laureate/994,994,World Food Programme,World Food Programme,World Food Programme,,,,,,,
2020,2020-10-06,10000000,11074035,Physics,The Nobel Prize in Physics,988,https://api.nobelprize.org/2/laureate/988,988,Roger,Penrose,Roger Penrose,male,1931-08-08,Colchester,United Kingdom,Colchester,United Kingdom,Europe
2020,2020-10-06,10000000,11074035,Physics,The Nobel Prize in Physics,989,https://api.nobelprize.org/2/laureate/989,989,Reinhard,Genzel,Reinhard Genzel,male,1952-03-24,Bad Homburg vor der Höhe,Germany,Bad Homburg vor der Höhe,Germany,Europe
